Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut
15:38:16:01.539,61,0.1328125,0.21875,0.765625,0.0,0.0,0.0859375,0.0,0.125,0.21875,0.0,0.6640625,0.0,0.0859375,0.0,0.109375,0.0,0.046875,0.65625,0.65625,0.0625,0.4609375,0.0,0.0,0.0,0.0,0.171875,0.15625,0.109375,0.1015625,0.1953125,0.203125,0.2265625,0.2265625,0.1171875,0.0546875,0.09375,0.0625,0.1015625,0.1328125,0.0234375,0.03125,0.0,0.0,0.1015625,0.0,0.0,0.0390625,0.078125,0.0703125,0.0703125,0.09375,0.0
15:38:16:02.539,61,0.1328125,0.21875,0.7578125,0.0,0.0,0.0859375,0.0,0.125,0.2265625,0.0,0.65625,0.0,0.0859375,0.0,0.109375,0.0,0.046875,0.6484375,0.6328125,0.0625,0.4140625,0.0,0.0,0.0,0.0,0.1796875,0.15625,0.1015625,0.1015625,0.1953125,0.203125,0.2265625,0.21875,0.1171875,0.0546875,0.09375,0.0625,0.1015625,0.125,0.0234375,0.03125,0.0,0.0,0.09375,0.0,0.0078125,0.0390625,0.078125,0.0703125,0.0703125,0.09375,0.0
15:38:16:03.539,61,0.1328125,0.203125,0.734375,0.0,0.0,0.09375,0.0,0.125,0.2109375,0.0,0.6328125,0.0,0.0859375,0.0,0.109375,0.0,0.046875,0.6328125,0.625,0.0625,0.40625,0.0078125,0.0,0.0,0.0,0.1796875,0.15625,0.1015625,0.1015625,0.1875,0.203125,0.234375,0.21875,0.1171875,0.0546875,0.09375,0.0703125,0.1015625,0.125,0.0234375,0.03125,0.0,0.0,0.09375,0.0,0.0078125,0.0390625,0.078125,0.0703125,0.0703125,0.09375,0.0
15:38:16:04.539,61,0.1328125,0.203125,0.7109375,0.0,0.0,0.09375,0.0,0.125,0.203125,0.0,0.609375,0.0,0.09375,0.0,0.109375,0.0,0.046875,0.625,0.6171875,0.0625,0.40625,0.0078125,0.0,0.0,0.0,0.1796875,0.1640625,0.1015625,0.1015625,0.1875,0.203125,0.234375,0.2109375,0.125,0.0546875,0.09375,0.0703125,0.1015625,0.125,0.0234375,0.03125,0.0,0.0,0.0859375,0.0,0.0078125,0.046875,0.078125,0.0703125,0.0703125,0.09375,0.0
15:38:16:05.539,61,0.125,0.203125,0.71875,0.0,0.0,0.1015625,0.0,0.1171875,0.2109375,0.0,0.609375,0.0,0.09375,0.0,0.109375,0.0,0.046875,0.6171875,0.6171875,0.0625,0.3984375,0.0078125,0.0,0.0,0.0,0.1796875,0.1640625,0.1015625,0.1015625,0.1875,0.203125,0.234375,0.2109375,0.125,0.0546875,0.09375,0.0703125,0.1015625,0.125,0.0234375,0.0234375,0.0,0.0,0.0859375,0.0,0.0,0.046875,0.078125,0.0703125,0.0703125,0.09375,0.0
15:38:16:06.540,61,0.1171875,0.1953125,0.703125,0.0,0.0,0.1015625,0.0,0.109375,0.203125,0.0,0.6015625,0.0,0.1015625,0.0,0.109375,0.0,0.046875,0.625,0.6171875,0.0625,0.3984375,0.0078125,0.0,0.0,0.0,0.1796875,0.1640625,0.1015625,0.1015625,0.1953125,0.2109375,0.234375,0.2109375,0.125,0.0546875,0.09375,0.0703125,0.1015625,0.125,0.0234375,0.0234375,0.0,0.0,0.0859375,0.0,0.0,0.046875,0.078125,0.078125,0.0703125,0.09375,0.0
15:38:16:07.539,61,0.1171875,0.1953125,0.7109375,0.0,0.0,0.1015625,0.0,0.109375,0.203125,0.0,0.609375,0.0,0.1015625,0.0,0.109375,0.0,0.0546875,0.640625,0.625,0.0625,0.40625,0.0078125,0.0,0.0,0.0,0.1796875,0.171875,0.1015625,0.09375,0.1953125,0.21875,0.234375,0.2109375,0.125,0.0625,0.09375,0.0703125,0.1015625,0.125,0.0234375,0.0234375,0.0,0.0,0.0859375,0.0,0.0,0.046875,0.078125,0.078125,0.0703125,0.09375,0.0
15:38:16:08.540,61,0.109375,0.1953125,0.71875,0.0,0.0,0.1015625,0.0,0.1015625,0.203125,0.0,0.6171875,0.0,0.1015625,0.0,0.109375,0.0,0.0546875,0.640625,0.625,0.0625,0.40625,0.0078125,0.0,0.0,0.0,0.1796875,0.171875,0.1015625,0.09375,0.1953125,0.21875,0.234375,0.1875,0.125,0.0625,0.09375,0.0703125,0.1015625,0.125,0.0234375,0.0234375,0.0078125,0.0,0.0859375,0.0,0.0,0.046875,0.078125,0.078125,0.0703125,0.09375,0.0
15:38:16:09.540,61,0.109375,0.1953125,0.71875,0.0,0.0,0.1015625,0.0,0.1015625,0.203125,0.0,0.609375,0.0,0.1015625,0.0,0.109375,0.0,0.0546875,0.625,0.578125,0.0625,0.390625,0.0078125,0.0,0.0,0.0,0.1640625,0.15625,0.1015625,0.09375,0.1953125,0.21875,0.1953125,0.15625,0.125,0.0625,0.09375,0.0703125,0.1015625,0.125,0.0234375,0.0234375,0.0078125,0.0078125,0.078125,0.0,0.0,0.046875,0.078125,0.078125,0.078125,0.09375,0.0
15:38:16:10.540,61,0.109375,0.1953125,0.7109375,0.0,0.0,0.1015625,0.0,0.1015625,0.1953125,0.0,0.609375,0.0,0.1015625,0.0,0.109375,0.0,0.0546875,0.6171875,0.5703125,0.0625,0.375,0.0078125,0.0,0.0,0.0,0.15625,0.1484375,0.09375,0.09375,0.1953125,0.21875,0.1875,0.1484375,0.125,0.0625,0.09375,0.0703125,0.109375,0.125,0.0234375,0.0234375,0.0078125,0.0078125,0.078125,0.0,0.0,0.046875,0.078125,0.078125,0.078125,0.09375,0.0
15:38:16:11.540,61,0.109375,0.1953125,0.703125,0.0,0.0,0.1015625,0.0,0.1015625,0.1953125,0.0,0.6015625,0.0,0.1015625,0.0,0.109375,0.0,0.0546875,0.6171875,0.5703125,0.0625,0.3671875,0.0078125,0.0,0.0,0.0,0.15625,0.1484375,0.09375,0.09375,0.203125,0.2265625,0.1796875,0.140625,0.125,0.0625,0.09375,0.0703125,0.1171875,0.1328125,0.0234375,0.0234375,0.015625,0.0078125,0.078125,0.0,0.0,0.046875,0.078125,0.078125,0.078125,0.1015625,0.0
15:38:16:12.540,61,0.109375,0.1875,0.6953125,0.0,0.0,0.1015625,0.0,0.1015625,0.1953125,0.0,0.59375,0.0,0.1015625,0.0,0.109375,0.0,0.0546875,0.6171875,0.578125,0.0703125,0.3671875,0.0078125,0.0,0.0,0.0,0.15625,0.1484375,0.09375,0.09375,0.203125,0.2265625,0.1796875,0.140625,0.125,0.0625,0.09375,0.0703125,0.1171875,0.140625,0.0234375,0.0234375,0.015625,0.0078125,0.078125,0.0,0.0,0.046875,0.078125,0.078125,0.078125,0.1015625,0.0
15:38:16:13.541,61,0.109375,0.1875,0.6953125,0.0,0.0,0.1015625,0.0,0.1015625,0.1953125,0.0,0.59375,0.0,0.1015625,0.0,0.109375,0.0,0.0546875,0.609375,0.53125,0.0703125,0.3125,0.0078125,0.0,0.0,0.0,0.1484375,0.140625,0.09375,0.09375,0.2109375,0.2265625,0.1796875,0.140625,0.125,0.0625,0.09375,0.0703125,0.125,0.140625,0.0234375,0.03125,0.015625,0.015625,0.078125,0.0,0.0,0.046875,0.078125,0.078125,0.078125,0.1015625,0.0
15:38:16:14.541,61,0.109375,0.1875,0.6953125,0.0,0.0,0.1015625,0.0,0.1015625,0.1953125,0.0,0.59375,0.0,0.1015625,0.0,0.109375,0.0,0.0546875,0.609375,0.5625,0.0703125,0.3671875,0.0078125,0.0,0.0,0.0,0.1484375,0.1328125,0.09375,0.09375,0.203125,0.2265625,0.1796875,0.1328125,0.125,0.0625,0.09375,0.0703125,0.125,0.140625,0.0234375,0.03125,0.015625,0.015625,0.078125,0.0,0.0,0.046875,0.078125,0.078125,0.078125,0.1015625,0.0
15:38:16:15.541,61,0.1015625,0.1875,0.65625,0.0,0.0,0.09375,0.0,0.1015625,0.1953125,0.0,0.5546875,0.0,0.09375,0.0,0.109375,0.0,0.0546875,0.59375,0.5625,0.0703125,0.3828125,0.0078125,0.0,0.0,0.0,0.1484375,0.1328125,0.09375,0.09375,0.203125,0.2265625,0.1875,0.1328125,0.125,0.0625,0.09375,0.0703125,0.125,0.140625,0.0234375,0.03125,0.015625,0.015625,0.078125,0.0,0.0,0.046875,0.078125,0.078125,0.078125,0.1015625,0.0
15:38:16:16.541,61,0.1015625,0.1796875,0.609375,0.0,0.0,0.09375,0.0,0.09375,0.1875,0.0,0.5,0.0,0.09375,0.0,0.109375,0.0,0.0546875,0.578125,0.5625,0.0703125,0.3828125,0.0078125,0.0,0.0,0.0,0.1484375,0.1328125,0.09375,0.09375,0.203125,0.2265625,0.1953125,0.1328125,0.1328125,0.0625,0.09375,0.0703125,0.125,0.140625,0.0234375,0.03125,0.015625,0.015625,0.078125,0.0,0.0,0.0390625,0.078125,0.078125,0.078125,0.1015625,0.0
15:38:16:17.541,61,0.09375,0.1875,0.546875,0.0,0.0,0.0859375,0.0,0.09375,0.1953125,0.0,0.4375,0.0,0.0859375,0.0,0.109375,0.0,0.0546875,0.5625,0.5625,0.0703125,0.3984375,0.0078125,0.0,0.0,0.0,0.1484375,0.140625,0.09375,0.09375,0.1953125,0.21875,0.2109375,0.140625,0.140625,0.0703125,0.09375,0.0703125,0.125,0.125,0.0234375,0.03125,0.0078125,0.0078125,0.078125,0.0,0.0,0.046875,0.078125,0.078125,0.078125,0.1015625,0.0
15:38:16:18.541,61,0.09375,0.1796875,0.4765625,0.0,0.0,0.078125,0.0,0.09375,0.1875,0.0,0.359375,0.0,0.078125,0.0,0.109375,0.0,0.0546875,0.53125,0.5546875,0.0703125,0.3671875,0.0,0.0,0.0,0.0,0.1484375,0.140625,0.09375,0.09375,0.1953125,0.21875,0.2109375,0.140625,0.1484375,0.0703125,0.09375,0.0703125,0.125,0.125,0.0234375,0.03125,0.0078125,0.0078125,0.0859375,0.0,0.0,0.046875,0.0859375,0.0859375,0.078125,0.109375,0.0
15:38:16:19.541,61,0.09375,0.1796875,0.4140625,0.0,0.0,0.078125,0.0,0.09375,0.1796875,0.0,0.296875,0.0,0.078125,0.0,0.109375,0.0,0.0546875,0.5234375,0.546875,0.0703125,0.359375,0.0,0.0078125,0.0,0.0,0.1484375,0.140625,0.09375,0.09375,0.1953125,0.21875,0.2109375,0.1484375,0.1484375,0.0703125,0.09375,0.0703125,0.1328125,0.125,0.0234375,0.03125,0.0078125,0.0078125,0.0859375,0.0,0.0,0.0390625,0.09375,0.0859375,0.078125,0.1171875,0.0
15:38:16:20.542,61,0.0859375,0.1796875,0.3671875,0.0,0.0,0.078125,0.0,0.0859375,0.1796875,0.0,0.2421875,0.0,0.078125,0.0,0.109375,0.0,0.0546875,0.515625,0.5390625,0.0703125,0.359375,0.0,0.015625,0.0,0.0,0.1484375,0.140625,0.09375,0.09375,0.171875,0.2109375,0.2109375,0.1484375,0.1484375,0.0703125,0.09375,0.078125,0.1328125,0.125,0.0234375,0.03125,0.0078125,0.0078125,0.0859375,0.0,0.0,0.046875,0.09375,0.09375,0.09375,0.140625,0.0
15:38:16:21.542,61,0.0859375,0.1953125,0.3046875,0.0,0.0,0.0703125,0.0,0.0859375,0.1953125,0.0,0.1796875,0.0,0.0703125,0.0,0.109375,0.0,0.0546875,0.46875,0.5,0.078125,0.34375,0.0,0.0234375,0.0,0.0,0.171875,0.1484375,0.09375,0.09375,0.171875,0.2109375,0.2109375,0.140625,0.1484375,0.0703125,0.09375,0.078125,0.1328125,0.125,0.0234375,0.03125,0.0078125,0.0078125,0.0859375,0.0,0.0,0.0390625,0.109375,0.109375,0.1171875,0.171875,0.0
15:38:16:22.542,61,0.09375,0.2109375,0.2578125,0.0,0.0,0.0703125,0.0,0.09375,0.2109375,0.0,0.1328125,0.0,0.0703125,0.0,0.109375,0.0,0.0546875,0.4375,0.46875,0.0859375,0.3125,0.0,0.0234375,0.0,0.0,0.171875,0.1484375,0.0859375,0.0859375,0.171875,0.203125,0.1640625,0.1171875,0.1484375,0.0703125,0.0859375,0.078125,0.140625,0.1328125,0.0234375,0.03125,0.0078125,0.0078125,0.0859375,0.0,0.0,0.0390625,0.125,0.1171875,0.140625,0.1953125,0.0
15:38:16:23.542,61,0.09375,0.1953125,0.21875,0.0,0.0,0.0625,0.0,0.09375,0.1953125,0.0,0.09375,0.0,0.0625,0.0,0.109375,0.0,0.0546875,0.421875,0.453125,0.09375,0.3046875,0.0,0.0234375,0.0,0.0,0.171875,0.140625,0.078125,0.0859375,0.171875,0.203125,0.1484375,0.109375,0.1484375,0.0703125,0.0859375,0.078125,0.140625,0.1328125,0.0234375,0.03125,0.0078125,0.0078125,0.0859375,0.0,0.0,0.0390625,0.125,0.125,0.1484375,0.203125,0.0
15:38:16:24.542,61,0.1015625,0.203125,0.1875,0.0,0.0,0.0546875,0.0,0.1015625,0.203125,0.0,0.0625,0.0,0.0546875,0.0,0.109375,0.0,0.046875,0.40625,0.4375,0.09375,0.296875,0.0,0.0234375,0.0,0.0,0.171875,0.140625,0.078125,0.078125,0.171875,0.203125,0.140625,0.1015625,0.140625,0.0703125,0.078125,0.0703125,0.140625,0.140625,0.0234375,0.03125,0.0078125,0.0078125,0.0859375,0.0,0.0,0.0390625,0.125,0.125,0.1484375,0.203125,0.0
15:38:16:25.542,61,0.109375,0.1953125,0.1875,0.0,0.0,0.0546875,0.0,0.109375,0.1953125,0.0,0.0625,0.0,0.0546875,0.0,0.1015625,0.0,0.046875,0.3984375,0.4375,0.09375,0.296875,0.0,0.0234375,0.0,0.0,0.171875,0.140625,0.0703125,0.078125,0.171875,0.1953125,0.140625,0.09375,0.1328125,0.0703125,0.078125,0.0703125,0.140625,0.140625,0.0234375,0.03125,0.0078125,0.0078125,0.0859375,0.0,0.0,0.0390625,0.125,0.125,0.15625,0.203125,0.0
15:38:16:26.542,61,0.109375,0.1953125,0.171875,0.0,0.0,0.046875,0.0,0.109375,0.1953125,0.0,0.046875,0.0,0.046875,0.0,0.1015625,0.0,0.046875,0.390625,0.4296875,0.09375,0.296875,0.0,0.0234375,0.0,0.0,0.171875,0.140625,0.0703125,0.0703125,0.171875,0.1953125,0.140625,0.09375,0.1328125,0.0703125,0.078125,0.0703125,0.140625,0.140625,0.0234375,0.03125,0.0078125,0.0078125,0.0859375,0.0,0.0,0.0390625,0.125,0.125,0.15625,0.203125,0.0
15:38:16:27.542,61,0.109375,0.1953125,0.15625,0.0,0.0,0.046875,0.0,0.109375,0.1953125,0.0,0.03125,0.0,0.046875,0.0,0.1015625,0.0,0.0390625,0.390625,0.4296875,0.09375,0.296875,0.0,0.0234375,0.0,0.0,0.171875,0.140625,0.0703125,0.0703125,0.171875,0.1875,0.140625,0.09375,0.1328125,0.0703125,0.0703125,0.0703125,0.140625,0.140625,0.0234375,0.03125,0.0078125,0.0078125,0.0859375,0.0,0.0,0.0390625,0.125,0.125,0.15625,0.203125,0.0
15:38:16:28.543,61,0.109375,0.1875,0.15625,0.0,0.0,0.046875,0.0,0.109375,0.1875,0.0,0.03125,0.0,0.046875,0.0,0.1015625,0.0,0.0390625,0.390625,0.4296875,0.09375,0.296875,0.0,0.0234375,0.0,0.0,0.1796875,0.1484375,0.0625,0.0703125,0.171875,0.1875,0.1484375,0.09375,0.125,0.0703125,0.0703125,0.0703125,0.140625,0.1328125,0.0234375,0.03125,0.015625,0.015625,0.09375,0.0,0.0,0.0390625,0.125,0.1171875,0.15625,0.1875,0.0
15:38:16:29.543,61,0.109375,0.1796875,0.1484375,0.0,0.0,0.046875,0.0,0.109375,0.1796875,0.0,0.015625,0.0,0.046875,0.0,0.1015625,0.0,0.0390625,0.390625,0.4296875,0.09375,0.296875,0.0,0.0234375,0.0,0.0,0.1796875,0.1484375,0.0625,0.0625,0.171875,0.1875,0.15625,0.09375,0.125,0.0703125,0.0703125,0.0703125,0.140625,0.1328125,0.0234375,0.03125,0.0390625,0.0390625,0.09375,0.0,0.0,0.0390625,0.125,0.1171875,0.15625,0.1875,0.0
15:38:17:00.543,61,0.109375,0.1875,0.140625,0.0,0.0,0.046875,0.0,0.109375,0.1875,0.0,0.015625,0.0,0.046875,0.0,0.1015625,0.0,0.0390625,0.3671875,0.40625,0.09375,0.28125,0.0,0.0234375,0.0,0.0,0.171875,0.140625,0.0625,0.0625,0.171875,0.1953125,0.15625,0.09375,0.125,0.0703125,0.0703125,0.0703125,0.1328125,0.1328125,0.0234375,0.03125,0.109375,0.109375,0.09375,0.0,0.0,0.0390625,0.125,0.125,0.15625,0.1875,0.0
15:38:17:01.543,61,0.1328125,0.1953125,0.140625,0.0,0.0,0.046875,0.0,0.1328125,0.1953125,0.0,0.0078125,0.0,0.046875,0.0,0.1015625,0.0,0.0390625,0.359375,0.3984375,0.09375,0.2578125,0.0,0.0234375,0.0,0.0,0.15625,0.1328125,0.0625,0.0625,0.1875,0.2109375,0.15625,0.0859375,0.125,0.0625,0.0703125,0.0703125,0.1328125,0.1328125,0.0234375,0.03125,0.1953125,0.1953125,0.109375,0.0,0.0,0.0390625,0.140625,0.1328125,0.15625,0.1875,0.0
15:38:17:02.543,61,0.15625,0.2109375,0.1328125,0.0,0.0,0.046875,0.0,0.15625,0.2109375,0.0,0.0078125,0.0,0.046875,0.0,0.1015625,0.0,0.0390625,0.3515625,0.3828125,0.09375,0.203125,0.0,0.0234375,0.0,0.0,0.1484375,0.125,0.0625,0.0625,0.203125,0.234375,0.15625,0.0859375,0.125,0.0625,0.0703125,0.0703125,0.1328125,0.1328125,0.0234375,0.03125,0.3046875,0.3046875,0.1328125,0.0,0.0,0.0390625,0.1640625,0.1484375,0.1796875,0.2109375,0.0
15:38:17:03.543,61,0.171875,0.21875,0.1328125,0.0,0.0,0.046875,0.0,0.171875,0.21875,0.0,0.0078125,0.0,0.046875,0.0,0.1015625,0.0,0.046875,0.28125,0.28125,0.1171875,0.1328125,0.0,0.03125,0.0,0.0,0.03125,0.015625,0.0625,0.0625,0.2109375,0.2421875,0.109375,0.078125,0.1171875,0.0625,0.0703125,0.0703125,0.15625,0.171875,0.0234375,0.03125,0.4375,0.4375,0.1484375,0.0,0.0,0.0390625,0.21875,0.2109375,0.2265625,0.265625,0.0
15:38:17:04.543,61,0.1796875,0.25,0.125,0.0,0.0,0.0546875,0.0,0.1796875,0.25,0.0,0.0,0.0,0.0546875,0.0,0.0859375,0.0,0.0546875,0.2109375,0.140625,0.1171875,0.0546875,0.0,0.015625,0.203125,0.1875,0.0,0.0,0.0625,0.0625,0.1953125,0.21875,0.0703125,0.0390625,0.0859375,0.0625,0.0625,0.0625,0.3046875,0.3046875,0.1328125,0.1328125,0.5703125,0.5703125,0.15625,0.0,0.0,0.03125,0.3515625,0.34375,0.296875,0.328125,0.0
15:38:17:05.543,61,0.203125,0.2734375,0.1171875,0.0,0.0,0.09375,0.0,0.203125,0.2734375,0.0078125,0.0,0.0,0.09375,0.0,0.0859375,0.0,0.0625,0.1875,0.0859375,0.078125,0.03125,0.0,0.0078125,0.515625,0.4765625,0.0,0.0,0.0703125,0.0703125,0.1875,0.2109375,0.0546875,0.03125,0.0859375,0.0625,0.0625,0.0625,0.4375,0.4296875,0.2265625,0.21875,0.609375,0.609375,0.15625,0.0,0.0,0.0234375,0.53125,0.515625,0.328125,0.3515625,0.0
15:38:17:06.544,61,0.2109375,0.28125,0.109375,0.0,0.0,0.1484375,0.0,0.2109375,0.28125,0.015625,0.0,0.0,0.1484375,0.0,0.1015625,0.0,0.0703125,0.1640625,0.0546875,0.0546875,0.015625,0.0,0.0078125,0.7578125,0.734375,0.0,0.0,0.0859375,0.0859375,0.1796875,0.203125,0.046875,0.0234375,0.078125,0.0625,0.0625,0.0625,0.5625,0.5703125,0.3515625,0.34375,0.609375,0.609375,0.125,0.0,0.0,0.015625,0.609375,0.6015625,0.34375,0.359375,0.0
15:38:17:07.544,61,0.2109375,0.2734375,0.1015625,0.0,0.0,0.203125,0.0,0.2109375,0.2734375,0.0234375,0.0,0.0,0.203125,0.0,0.1015625,0.0,0.0703125,0.140625,0.0390625,0.046875,0.0078125,0.0,0.0078125,0.8359375,0.828125,0.0,0.0,0.1015625,0.1015625,0.1796875,0.1953125,0.046875,0.0234375,0.078125,0.078125,0.0703125,0.0625,0.609375,0.6171875,0.3984375,0.390625,0.5546875,0.5546875,0.109375,0.0,0.0,0.015625,0.6796875,0.671875,0.3515625,0.3671875,0.0
15:38:17:08.544,61,0.2109375,0.265625,0.1015625,0.0,0.0,0.234375,0.0,0.2109375,0.265625,0.0234375,0.0,0.0,0.234375,0.0,0.109375,0.0,0.078125,0.1328125,0.03125,0.046875,0.0078125,0.0,0.0078125,0.84375,0.8515625,0.0,0.0,0.1015625,0.109375,0.1796875,0.1953125,0.046875,0.0234375,0.0859375,0.078125,0.0703125,0.0703125,0.609375,0.625,0.421875,0.4140625,0.5078125,0.5078125,0.1015625,0.0,0.0,0.015625,0.703125,0.703125,0.359375,0.3671875,0.0
15:38:17:09.544,61,0.2109375,0.2578125,0.0859375,0.0,0.0,0.28125,0.0,0.2109375,0.2578125,0.0390625,0.0,0.0,0.28125,0.0,0.109375,0.0,0.078125,0.125,0.03125,0.0390625,0.0078125,0.0,0.0078125,0.8515625,0.859375,0.0,0.0,0.109375,0.109375,0.1796875,0.1953125,0.0546875,0.0234375,0.09375,0.09375,0.0703125,0.0703125,0.609375,0.6171875,0.4296875,0.421875,0.4921875,0.4921875,0.09375,0.0,0.0,0.015625,0.71875,0.7265625,0.359375,0.3671875,0.0
15:38:17:10.544,61,0.2109375,0.2421875,0.0703125,0.0,0.0,0.3203125,0.0,0.21875,0.2421875,0.046875,0.0,0.0,0.3203125,0.0,0.1171875,0.0,0.078125,0.125,0.0234375,0.0390625,0.0,0.0,0.0078125,0.859375,0.8671875,0.0,0.0,0.1171875,0.125,0.1875,0.1953125,0.0625,0.0234375,0.09375,0.09375,0.078125,0.078125,0.6171875,0.625,0.4375,0.4296875,0.484375,0.484375,0.09375,0.0,0.0,0.015625,0.7265625,0.734375,0.359375,0.3671875,0.0
15:38:17:11.545,61,0.21875,0.234375,0.0703125,0.0,0.0,0.3671875,0.0,0.21875,0.234375,0.0546875,0.0,0.0,0.3671875,0.0,0.125,0.0,0.078125,0.125,0.0234375,0.0390625,0.0078125,0.0,0.0078125,0.875,0.8828125,0.0,0.0,0.1328125,0.1328125,0.1953125,0.2109375,0.0625,0.0234375,0.1015625,0.1015625,0.0859375,0.0859375,0.6328125,0.6328125,0.4921875,0.4921875,0.4921875,0.4921875,0.09375,0.0,0.0,0.015625,0.7421875,0.7421875,0.359375,0.3671875,0.0
15:38:17:12.544,61,0.2265625,0.2265625,0.0625,0.0,0.0,0.3984375,0.0,0.2265625,0.2265625,0.0546875,0.0,0.0,0.3984375,0.0,0.125,0.0,0.078125,0.1171875,0.0234375,0.0390625,0.0078125,0.0,0.0078125,0.8984375,0.8984375,0.0,0.0,0.1484375,0.1484375,0.203125,0.21875,0.0625,0.0234375,0.109375,0.109375,0.09375,0.1015625,0.6484375,0.6484375,0.515625,0.515625,0.5234375,0.5234375,0.09375,0.0,0.0,0.015625,0.7421875,0.7421875,0.3515625,0.3671875,0.0
15:38:17:13.545,61,0.25,0.2265625,0.0625,0.0,0.0,0.4296875,0.0,0.25,0.2265625,0.0625,0.0,0.0,0.4296875,0.0,0.125,0.0,0.078125,0.1171875,0.0234375,0.03125,0.0078125,0.0,0.0078125,0.90625,0.9140625,0.0,0.0,0.15625,0.1640625,0.2109375,0.21875,0.0625,0.0234375,0.109375,0.109375,0.1015625,0.109375,0.6796875,0.6796875,0.5390625,0.546875,0.5546875,0.5546875,0.0859375,0.0,0.0,0.015625,0.75,0.7578125,0.34375,0.359375,0.0
15:38:17:14.545,61,0.2578125,0.21875,0.0546875,0.0,0.0,0.46875,0.0,0.265625,0.21875,0.0625,0.0,0.0,0.46875,0.0,0.125,0.0,0.0859375,0.1171875,0.0234375,0.03125,0.0078125,0.0,0.0078125,0.9140625,0.921875,0.0,0.0,0.171875,0.1796875,0.2265625,0.2265625,0.0625,0.0234375,0.109375,0.1171875,0.109375,0.1171875,0.6875,0.6953125,0.5546875,0.5625,0.578125,0.578125,0.0859375,0.0,0.0,0.0078125,0.7578125,0.7734375,0.34375,0.359375,0.0
15:38:17:15.545,61,0.265625,0.2109375,0.046875,0.0,0.0,0.484375,0.0,0.2734375,0.2109375,0.0703125,0.0,0.0,0.484375,0.0,0.125,0.0,0.0859375,0.109375,0.0234375,0.03125,0.0078125,0.0,0.0078125,0.921875,0.9296875,0.0,0.0,0.171875,0.1796875,0.2265625,0.234375,0.0703125,0.0234375,0.1171875,0.1171875,0.109375,0.1171875,0.6953125,0.6953125,0.5625,0.5703125,0.59375,0.59375,0.0859375,0.0,0.0,0.0078125,0.765625,0.78125,0.3359375,0.359375,0.0
15:38:17:16.545,61,0.265625,0.203125,0.0390625,0.0,0.0,0.4921875,0.0,0.265625,0.203125,0.078125,0.0,0.0,0.4921875,0.0,0.125,0.0,0.078125,0.109375,0.0234375,0.03125,0.0078125,0.0,0.0078125,0.921875,0.9296875,0.0,0.0,0.1796875,0.1875,0.234375,0.234375,0.0703125,0.0234375,0.1171875,0.1171875,0.109375,0.1171875,0.6953125,0.703125,0.5625,0.578125,0.6015625,0.6015625,0.0859375,0.0,0.0,0.0078125,0.7734375,0.7890625,0.3359375,0.359375,0.0
15:38:17:17.545,61,0.265625,0.203125,0.0390625,0.0,0.0,0.5,0.0,0.2734375,0.203125,0.078125,0.0,0.0,0.5,0.0,0.125,0.0,0.078125,0.109375,0.0234375,0.03125,0.0078125,0.0,0.0078125,0.921875,0.9296875,0.0,0.0,0.1796875,0.1875,0.234375,0.234375,0.0703125,0.0234375,0.1171875,0.1171875,0.109375,0.1171875,0.703125,0.703125,0.5625,0.578125,0.609375,0.609375,0.0859375,0.0,0.0,0.0078125,0.7734375,0.7890625,0.328125,0.34375,0.0
15:38:17:18.545,61,0.265625,0.203125,0.046875,0.0,0.0,0.5,0.0,0.265625,0.203125,0.078125,0.0,0.0,0.5,0.0,0.125,0.0,0.078125,0.109375,0.0234375,0.03125,0.0078125,0.0,0.0078125,0.9296875,0.9296875,0.0,0.0,0.1796875,0.1875,0.234375,0.234375,0.0703125,0.0234375,0.1171875,0.125,0.109375,0.1171875,0.703125,0.703125,0.5703125,0.578125,0.59375,0.59375,0.0859375,0.0,0.0,0.0078125,0.7734375,0.7890625,0.3203125,0.3359375,0.0
15:38:17:19.546,61,0.265625,0.1953125,0.0390625,0.0,0.0,0.5,0.0,0.265625,0.1953125,0.078125,0.0,0.0,0.5,0.0,0.125,0.0,0.078125,0.109375,0.0234375,0.03125,0.0078125,0.0,0.0078125,0.9296875,0.9296875,0.0,0.0,0.1796875,0.1953125,0.234375,0.234375,0.0703125,0.0234375,0.1171875,0.125,0.109375,0.1171875,0.703125,0.703125,0.5703125,0.578125,0.59375,0.59375,0.0859375,0.0,0.0,0.0078125,0.7734375,0.796875,0.3125,0.3359375,0.0
